"source","sourceScope","sourceId","productId","productName","rating","author","authorMeta","authorUrl","date","title","message","verified","location","replyAuthor","replyDate","replyMessage","relevance","sourceUrl"
"google","company","ChZDSUhNMG9nS0VJQ0FnSURLek9LQUhBEAE","","","5","John George","5 reviews","https://www.google.com/maps/contrib/115157329926648924191/reviews?hl=en-US","5 years ago","","My sister said she loved the basket. There were several items in there that she needed and didn't have. Very well put together. Would recommend for anyone who is going through a long-term chemotherapy. My sister was in the hospital for a month and the items in the basket definitely helped.","false","","Rock the Treatment (Owner)","5 years ago","John, we are so glad that your gift provided your sister some items that will help her feel more comfortable and ROCK the TREATMENT. We deeply appreciate you taking the time to share your feedback. Wishing your sister and entire family many blessings.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSURNbTkteFh3EAE","","","5","Kathrine Cays","8 reviews","https://www.google.com/maps/contrib/100721262657852294069/reviews?hl=en-US","6 years ago","","It can be so hard to be far away in distance from loved ones when they are faced with diagnosis and treatments, but giving this gift from Rock The Treatment was great because it was just what my loved one needed and she loved everything in the box. And, the packaging was exquisite!","false","","Rock the Treatment (Owner)","6 years ago","Katherine, thank you so much for taking the time to write such a thoughtful review. We are so happy to hear that the package was well received. Many blessings to you all! 🙏🏻💙","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSURLMElDWkZBEAE","","","5","carol berne","1 review","https://www.google.com/maps/contrib/111834911015341870644/reviews?hl=en-US","5 years ago","","I would highly recommend RocktheTreatment. Not only was the basket exactly what was needed but Stacy, the owner, went above and beyond and even added another item following our conversation. She provides a very personal and comforting approach and really cares about the person receiving the basket. I looked at many websites before selecting RocktheTreatment for the gift and I am very glad that I selected them.","false","","Rock the Treatment (Owner)","5 years ago","Carol, thank you so much for the kind words and for taking the time to share your thoughts. We do our very best to make a very difficult situation as easy as possible for both the sender and recipient. We appreciate you recognizing our efforts. Many blessings.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUREOE5La3J3RRAB","","","5","Betsy Gerthoffer","4 reviews","https://www.google.com/maps/contrib/102714761983902846026/reviews?hl=en-US","2 years ago","","I’ve purchased three of these boxes so far. I always go back to them when I need one. I just purchased this one for a friend. She loved it. Box shipped quickly. Customer care is top notch.","false","","Rock the Treatment (Owner)","2 years ago","Thank you SO MUCH Betsy for the kind words. We pray for a day where no one ever has a reason to send another basket like this. We appreciate you thinking of us until that is a reality. Blessings.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUNjLS1LRDRBRRAB","","","5","Paula Kouneski","5 reviews","https://www.google.com/maps/contrib/110002499702748586869/reviews?hl=en-US","6 years ago","","We purchased a radiation and chemo basket for my aunt. It brought her to tears. It was absolutely perfect and had everything she needed. Thank you so much for the beautiful baskets and making it easy to show a loved one how much we care.","false","","Rock the Treatment (Owner)","6 years ago","Paula, we are so happy that the radiation basket helped your Aunt. Thank you for such lovely feedback. Stay safe.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSURtcGQybUZnEAE","","","5","robrerta swank","3 reviews","https://www.google.com/maps/contrib/107853387268346202434/reviews?hl=en-US","4 years ago","","My young friend was diagnosed with NonHodgkins lymphoma and is undergoing chemotherapy. He was so grateful for this care package. He loves the beenie! They shipped very quickly. I will keep watching their site for more items to send to let him know I care.","false","","Rock the Treatment (Owner)","4 years ago","Roberta, Cancer is always an awful diagnosis. But in young people it is especially heartbreaking. We are happy to hear that he loves the beenie and that your gift brought him a bit of joy (and hiopefully comfort). We appreciate you taking the time to share your feedback. Many blessings to you all.","company_product_unspecified","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUN5c2FfV3BRRRAB","","","5","Cheryl Perez","11 reviews·3 photos","https://www.google.com/maps/contrib/113476839693504246730/reviews?hl=en-US","5 years ago","","I ordered the bigger gift basket for my dear friend facing Stage 4 cancer. She was so happy and appreciated the items needed for starting chemo. This is such a difficult time and this basket is so very thoughtful.","false","","Rock the Treatment (Owner)","5 years ago","Cheryl, we are so sorry to hear about your friends diagnosis. We are so glad to hear that your gift brightened her day a little. Thank you for your lovely feedback. Many blessings.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUN1bThIRGhRRRAB","","","5","Kimberly Houghtaling","5 reviews","https://www.google.com/maps/contrib/109390908794604502091/reviews?hl=en-US","3 years ago","","What a great company! Personal email sending best wishes and the recipient felt all of the love with all items in the large basket. She is ready to crush it with her treatment. Thank you for your service.","false","","Rock the Treatment (Owner)","3 years ago","Thank you Kimberly!! We appreciate you taking the time to share your feedback. We hope your gift brought her some smiles and comfort. Many blessings.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSURSdktfWWtBRRAB","","","5","April Rasmussen","10 reviews","https://www.google.com/maps/contrib/100796794228863640126/reviews?hl=en-US","3 years ago","","The basket was the perfect gift for our coworker starting chemo. Everyone in the office pitched in together & the basket arrived in perfect time!! The patient said that ""They thought of EVERYTHING!!!"" She was so surprised & grateful 🙏","false","","Rock the Treatment (Owner)","3 years ago","April, we are so happy to hear that the gift arrive at the perfect time and that it brought your coworker some smiles. We hope he will bring some comfort as well. Blessings!! 🙏🏻","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUNxMnNTaU9REAE","","","5","Wendy Stanton","4 reviews·4 photos","https://www.google.com/maps/contrib/107135955410534793762/reviews?hl=en-US","5 years ago","","This was the perfect gift for my cousin getting ready to go through Chemo. Rock the treatment sent a personal email & the basket even arrived early. She was thrilled with the gift and encouraged before going into her treatment.","false","","Rock the Treatment (Owner)","5 years ago","Wendy, We are so happy that your gift brightened your cousins day and gave her the motivation to ROCK the TREATMENT!! Thank you for taking the time to share your thoughts. Blessings!!!","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUNtdnZxdlBBEAE","","","5","Tosha Pearson-Royston","Local Guide·107 reviews·46 photos","https://www.google.com/maps/contrib/104109623260643408690/reviews?hl=en-US","4 years ago","","My bff loved this basket!! She instantly put on the hat, ate jellybeans, and tried the lozenges. She said the lotions are great too! Thank you for helping me pick an intentional gift. 🖤🖤🖤🖤","false","","Rock the Treatment (Owner)","4 years ago","Tosha, we are so glad to hear that your BFF loved your gift and that she dug right in and starting using the items immediately! Hopefully they brought a smile to her face and will bring her some comfort as well! Many blessings.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUMxbmJDeTFBRRAB","","","5","Joe McFalls","Local Guide·19 reviews·3 photos","https://www.google.com/maps/contrib/116942138891922904782/reviews?hl=en-US","2 years ago","","I bought the chemo package for a male friend who was very pleased to get it and particularly glad to get the hat. These gifts are great to receive and great to give. Thanks for doing this good work!","false","","Rock the Treatment (Owner)","2 years ago","Joe, we are so happy to hear that your gift brought some smiles during a difficult time. We appreciate you taking the time to share. Blessings.","company_product_unspecified","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUNadU1DY0h3EAE","","","5","Jen","13 reviews·1 photo","https://www.google.com/maps/contrib/109839028219478876691/reviews?hl=en-US","2 years ago","","The variety of gifts on this sight is wonderful. We were able to send a very focused gift to our friend with breast cancer. Prompt service, excellent company. Our friend loved it.","false","","Rock the Treatment (Owner)","2 years ago","We deeply appreciate your kind words. Blessings","company_product_unspecified","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSURVcVl6TXp3RRAB","","","5","SPK","Local Guide·18 reviews·10 photos","https://www.google.com/maps/contrib/111751458719680595222/reviews?hl=en-US","6 years ago","","I found out about Rock The Treatment by googling “cancer basket for kids”. Not only was I amazed that it was delivered two days later, but the owner of the company Stacy actually called me to see how old the child was, and if they had any siblings. She included a gift for the sibling as well as some stickers for the other children on the pediatric oncology floor.He absolutely loved the queasy pop so much that the parents bought them on Amazon immediately. I can’t thank Rock The Treatment enough !!","false","","Rock the Treatment (Owner)","6 years ago","Shelby, thank you so much for taking the time to share your thoughts. We are so happy to hear that Eric enjoyed the basket and that the Queasy pops were helpful!! Many prayers to Eric and his family!","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChdDSUhNMG9nS0VJQ0FnSUQtdzctTGxRRRAB","","","5","Mignonne Frantzen","8 reviews·2 photos","https://www.google.com/maps/contrib/111490401325445334491/reviews?hl=en-US","3 years ago","","This company is outstanding! Rock the Treatment was referred to me by a chemo patient when I asked what I could do for a friend who was starting chemo. The website was so easy to navigate and the customer service was top notch! In a world filled with less than desirable customer service, this company exceeds all expectations so definitely order from them!","false","","Rock the Treatment (Owner)","3 years ago","Mignonne, many thanks for your extremely kind email. Caring about someone is hard enough. Whatever we can do to make it easier we are happy to help! We hope your gift brings some comfort and smiles during difficult times. Blessings.","company_level","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
"google","company","ChZDSUhNMG9nS0VJQ0FnSUNPMHBhMlFREAE","","","5","Barbara Lee","8 reviews","https://www.google.com/maps/contrib/106549137909800893337/reviews?hl=en-US","4 years ago","","The friend who I sent a Chemo Box to absolutely loved it. The box was full of helpful and fun items. She was thrilled. Thank you for working so hard to create this meaningful gift.","false","","Rock the Treatment (Owner)","4 years ago","Barbara, thank you so much for the kind words. We are so happy that your friend loved your gift. We hope it brought her a bit of joy and a bunch of comfort. Blessings.","possible_women_package","https://www.google.com/search?sca_esv=5e6c1f1176e333b8&si=APenkKm7iecQ4G6P-TsbSMFKIQtv3EFIqRAFw-i8uEbk55Z-_6d3ozmn-eNjsRjteM_rr1YkA11hArt9ujLOgZz9KZWAjmGk7nveI1bbVuvdGZEJHbhtWVmIfCBVEKgB10VCY86lcIajZnyFVsfUU2AeU7H3y-L8Ng%3D%3D&q=Rock+the+Treatment+Reviews&sa=X"
